date,开盘价,最高价,最低价,收盘价,成交金额(元),成交量(股),股票代码
2023/11/9 22:53,182.94,182.94,182.85,182.86,20497792,111932,AAPL
2023/11/9 22:54,182.9,183.08,182.9,183.08,26962624,147213,AAPL
2023/11/9 22:55,183.06,183.18,183.06,183.15,25016832,136513,AAPL
2023/11/9 22:56,183.11,183.16,183.06,183.15,20201984,110215,AAPL
2023/11/9 22:57,183.16,183.17,183.09,183.17,23065216,125846,AAPL
2023/11/9 22:58,183.18,183.29,183.18,183.29,30539264,166932,AAPL
2023/11/9 22:59,183.26,183.29,183.16,183.26,20382464,111863,AAPL
2023/11/9 23:00,183.25,183.29,183.23,183.29,18205184,99868,AAPL
2023/11/9 23:01,183.38,183.38,183.1,183.1,43044864,235430,AAPL
2023/11/9 23:02,183.11,183.11,182.92,182.92,25042816,137419,AAPL
2023/11/9 23:03,182.95,182.97,182.94,182.94,17344384,95622,AAPL
2023/11/9 23:04,182.85,182.87,182.8,182.87,29622144,162927,AAPL
2023/11/9 23:05,182.88,182.89,182.87,182.88,15529088,85553,AAPL
2023/11/9 23:06,182.91,183.18,182.91,183.12,29132544,159897,AAPL
2023/11/9 23:07,183.07,183.07,182.84,182.84,24092032,132442,AAPL
2023/11/9 23:08,182.86,182.87,182.7,182.7,30281344,166385,AAPL
2023/11/9 23:09,182.65,182.71,182.63,182.68,22925440,126180,AAPL
2023/11/9 23:10,182.74,182.81,182.73,182.79,19809920,109097,AAPL
2023/11/9 23:11,182.76,182.77,182.69,182.69,12134144,67058,AAPL
2023/11/9 23:12,182.75,182.75,182.69,182.71,16679552,92043,AAPL
2023/11/9 23:13,182.7,182.86,182.7,182.84,17588480,96949,AAPL
2023/11/9 23:14,182.82,182.98,182.8,182.98,21900416,120469,AAPL
2023/11/9 23:15,183.01,183.06,182.98,183.06,20485376,112674,AAPL
2023/11/9 23:16,183.04,183.12,183.04,183.05,27778816,152376,AAPL
2023/11/9 23:17,183.04,183.04,182.93,182.93,20897536,114724,AAPL
2023/11/9 23:18,182.93,183.07,182.93,183.07,18310144,100685,AAPL
2023/11/9 23:19,183.11,183.11,182.99,182.99,19500928,107115,AAPL
2023/11/9 23:20,182.98,182.98,182.9,182.92,24221312,132972,AAPL
2023/11/9 23:21,182.9,183.02,182.87,183.02,21331328,117035,AAPL
2023/11/9 23:22,182.98,183.04,182.9,182.96,21419904,117593,AAPL
2023/11/9 23:23,183.02,183.02,182.96,182.99,16972672,93192,AAPL
2023/11/9 23:24,182.9,182.92,182.88,182.92,21192192,116336,AAPL
2023/11/9 23:25,182.99,183.04,182.99,183.01,12661248,69829,AAPL
2023/11/9 23:26,182.98,182.98,182.82,182.82,25806208,141724,AAPL
2023/11/9 23:27,182.82,182.82,182.69,182.73,19964928,109719,AAPL
2023/11/9 23:28,182.77,182.89,182.77,182.85,20291200,111366,AAPL
2023/11/9 23:29,182.84,182.84,182.75,182.76,12249216,67559,AAPL
2023/11/9 23:30,182.74,182.75,182.62,182.62,19107968,105222,AAPL
2023/11/9 23:31,182.65,182.65,182.54,182.64,26490880,145786,AAPL
2023/11/9 23:32,182.62,182.62,182.48,182.57,23251328,128003,AAPL
2023/11/9 23:33,182.54,182.68,182.54,182.67,21723520,119753,AAPL
2023/11/9 23:34,182.62,182.63,182.51,182.51,13835136,76312,AAPL
2023/11/9 23:35,182.53,182.56,182.52,182.52,14461312,79796,AAPL
2023/11/9 23:36,182.54,182.63,182.54,182.63,22221824,122220,AAPL
2023/11/9 23:37,182.63,182.66,182.6,182.66,17340160,94961,AAPL
2023/11/9 23:38,182.69,182.76,182.67,182.76,18823040,103022,AAPL
2023/11/9 23:39,182.82,182.92,182.8,182.91,21563264,117955,AAPL
2023/11/9 23:40,182.93,182.98,182.83,182.83,23271424,127263,AAPL
2023/11/9 23:41,182.79,182.86,182.79,182.82,15851264,86726,AAPL
2023/11/9 23:42,182.79,182.83,182.74,182.74,17655040,96618,AAPL
2023/11/9 23:43,182.8,182.88,182.8,182.88,14438016,79001,AAPL
2023/11/9 23:44,182.88,182.93,182.88,182.92,10521984,57558,AAPL
2023/11/9 23:45,182.95,183.11,182.95,183.11,24315776,132901,AAPL
2023/11/9 23:46,183.08,183.09,183.07,183.09,12907648,70532,AAPL
2023/11/9 23:47,183.08,183.13,183.06,183.06,17158016,93749,AAPL
2023/11/9 23:48,183.04,183.07,183.01,183.01,12592128,68817,AAPL
2023/11/9 23:49,183.01,183.09,183,183.09,15421568,84280,AAPL
2023/11/9 23:50,183.1,183.1,183.06,183.06,12167296,66496,AAPL
2023/11/9 23:51,183.06,183.26,183.06,183.26,27768320,151626,AAPL
2023/11/9 23:52,183.23,183.25,183.18,183.25,18880256,102970,AAPL
2023/11/9 23:53,183.26,183.29,183.24,183.25,40724736,222118,AAPL
2023/11/9 23:54,183.29,183.33,183.26,183.3,18651648,101652,AAPL
2023/11/9 23:55,183.3,183.3,183.26,183.27,18757376,102243,AAPL
2023/11/9 23:56,183.24,183.29,183.23,183.29,22483712,122609,AAPL
2023/11/9 23:57,183.26,183.35,183.26,183.33,22347776,121813,AAPL
2023/11/9 23:58,183.33,183.33,183.27,183.27,16178432,88186,AAPL
2023/11/9 23:59,183.23,183.24,183.22,183.22,12211968,66569,AAPL
2023/11/9 0:00,183.21,183.36,183.21,183.36,22493440,122650,AAPL
2023/11/9 0:01,183.37,183.38,183.35,183.35,21097472,114974,AAPL
2023/11/9 0:02,183.33,183.4,183.33,183.4,14860288,80985,AAPL
2023/11/9 0:03,183.4,183.45,183.39,183.39,34285312,186837,AAPL
2023/11/9 0:04,183.38,183.41,183.37,183.41,17399552,94789,AAPL
2023/11/9 0:05,183.43,183.48,183.43,183.48,16514816,89943,AAPL
2023/11/9 0:06,183.49,183.62,183.49,183.61,58999808,321293,AAPL
2023/11/9 0:07,183.62,183.62,183.52,183.52,16162048,87970,AAPL
2023/11/9 0:08,183.52,183.67,183.52,183.61,35133184,191287,AAPL
2023/11/9 0:09,183.56,183.63,183.56,183.63,23695616,129010,AAPL
2023/11/9 0:10,183.59,183.7,183.57,183.7,23729408,129135,AAPL
2023/11/9 0:11,183.71,183.79,183.71,183.71,25594368,139179,AAPL
2023/11/9 0:12,183.73,183.79,183.73,183.77,24844032,135127,AAPL
2023/11/9 0:13,183.73,183.76,183.72,183.75,9870592,53658,AAPL
2023/11/9 0:14,183.75,183.77,183.69,183.75,13955840,75879,AAPL
2023/11/9 0:15,183.77,183.77,183.65,183.66,18085120,98404,AAPL
2023/11/9 0:16,183.68,183.79,183.68,183.76,24879616,135293,AAPL
2023/11/9 0:17,183.76,183.76,183.71,183.73,24701184,134381,AAPL
2023/11/9 0:18,183.73,183.76,183.71,183.76,16182272,87991,AAPL
2023/11/9 0:19,183.76,183.79,183.74,183.74,15182336,82556,AAPL
2023/11/9 0:20,183.74,183.74,183.66,183.7,28200960,153440,AAPL
2023/11/9 0:21,183.68,183.84,183.68,183.84,32265472,175564,AAPL
2023/11/9 0:22,183.83,183.9,183.83,183.88,38567168,209647,AAPL
2023/11/9 0:23,183.9,183.93,183.89,183.93,23667456,128621,AAPL
2023/11/9 0:24,183.93,183.96,183.8,183.83,24984832,135798,AAPL
2023/11/9 0:25,183.83,183.83,183.77,183.77,17943040,97549,AAPL
2023/11/9 0:26,183.8,183.8,183.71,183.73,14623744,79515,AAPL
2023/11/9 0:27,183.77,183.77,183.7,183.71,10582016,57543,AAPL
2023/11/9 0:28,183.7,183.7,183.61,183.63,18039552,98161,AAPL
2023/11/9 0:29,183.6,183.71,183.6,183.65,21590272,117504,AAPL
2023/11/9 0:30,183.6,183.6,183.53,183.53,13622272,74142,AAPL
2023/11/9 0:31,183.54,183.57,183.49,183.57,22568960,122864,AAPL
2023/11/9 0:32,183.57,183.65,183.57,183.61,22511616,122575,AAPL
2023/11/9 0:33,183.6,183.67,183.6,183.66,12463616,67824,AAPL
2023/11/9 0:34,183.66,183.66,183.62,183.64,7907328,43028,AAPL
2023/11/9 0:35,183.62,183.62,183.58,183.6,9103360,49546,AAPL
2023/11/9 0:36,183.63,183.65,183.6,183.63,12759296,69442,AAPL
2023/11/9 0:37,183.62,183.67,183.61,183.61,25701632,139912,AAPL
2023/11/9 0:38,183.62,183.66,183.62,183.66,13219072,71940,AAPL
2023/11/9 0:39,183.66,183.68,183.64,183.68,12328960,67082,AAPL
2023/11/9 0:40,183.68,183.68,183.65,183.65,10790400,58706,AAPL
2023/11/9 0:41,183.62,183.62,183.54,183.54,19701760,107276,AAPL
2023/11/9 0:42,183.53,183.57,183.53,183.54,9017600,49088,AAPL
2023/11/9 0:43,183.55,183.57,183.54,183.57,12262656,66744,AAPL
2023/11/9 0:44,183.57,183.58,183.53,183.55,17554432,95578,AAPL
2023/11/9 0:45,183.54,183.59,183.51,183.59,10315264,56158,AAPL
2023/11/9 0:46,183.6,183.63,183.57,183.63,16328960,88904,AAPL
2023/11/9 0:47,183.63,183.69,183.62,183.63,30357760,165246,AAPL
2023/11/9 0:48,183.6,183.65,183.58,183.65,11603968,63162,AAPL
2023/11/9 0:49,183.68,183.76,183.65,183.76,23152128,125916,AAPL
2023/11/9 0:50,183.73,183.77,183.72,183.77,16238592,88308,AAPL
2023/11/9 0:51,183.76,183.82,183.75,183.8,17959424,97608,AAPL
2023/11/9 0:52,183.93,183.97,183.91,183.91,49440768,268650,AAPL
2023/11/9 0:53,183.96,183.99,183.96,183.98,26194176,142302,AAPL
2023/11/9 0:54,183.96,183.96,183.95,183.96,20730368,112632,AAPL
2023/11/9 0:55,184.04,184.1,184.03,184.06,58860800,319704,AAPL
2023/11/9 0:56,184.01,184.03,183.99,183.99,19994368,108604,AAPL
2023/11/9 0:57,184.06,184.06,183.93,183.93,18462464,100292,AAPL
2023/11/9 0:58,183.93,183.94,183.92,183.94,13372416,72664,AAPL
2023/11/9 0:59,183.94,183.99,183.94,183.99,9949184,54040,AAPL
2023/11/9 1:00,183.99,184.01,183.96,183.98,14736384,80056,AAPL
2023/11/9 1:01,183.93,183.93,183.88,183.88,16410112,89152,AAPL
2023/11/9 1:02,183.89,183.89,183.84,183.84,11155712,60616,AAPL
2023/11/9 1:03,183.85,183.85,183.82,183.83,10525696,57208,AAPL
2023/11/9 1:04,183.8,183.8,183.75,183.75,15807744,85944,AAPL
2023/11/9 1:05,183.77,183.77,183.68,183.68,22178560,120656,AAPL
2023/11/9 1:06,183.64,183.71,183.64,183.71,20332800,110642,AAPL
2023/11/9 1:07,183.76,183.76,183.71,183.72,10491392,57062,AAPL
2023/11/9 1:08,183.68,183.77,183.68,183.77,8994048,48940,AAPL
2023/11/9 1:09,183.83,183.89,183.83,183.89,12215808,66402,AAPL
2023/11/9 1:10,183.9,183.93,183.87,183.89,11710976,63650,AAPL
2023/11/9 1:11,183.87,183.87,183.85,183.85,12880384,69996,AAPL
2023/11/9 1:12,183.83,183.83,183.79,183.82,13367552,72676,AAPL
2023/11/9 1:13,183.83,183.87,183.8,183.82,18875648,102634,AAPL
2023/11/9 1:14,183.79,183.79,183.71,183.71,12547328,68246,AAPL
2023/11/9 1:15,183.72,183.76,183.67,183.76,15744000,85648,AAPL
2023/11/9 1:16,183.77,183.77,183.66,183.71,13036032,70928,AAPL
2023/11/9 1:17,183.7,183.7,183.6,183.61,13024000,70880,AAPL
2023/11/9 1:18,183.62,183.67,183.61,183.64,11461632,62380,AAPL
2023/11/9 1:19,183.65,183.68,183.65,183.66,10345984,56292,AAPL
2023/11/9 1:20,183.73,183.73,183.68,183.7,10404096,56588,AAPL
2023/11/9 1:21,183.69,183.7,183.68,183.69,7365888,40068,AAPL
2023/11/9 1:22,183.71,183.71,183.65,183.66,7679744,41760,AAPL
2023/11/9 1:23,183.62,183.66,183.62,183.66,9131776,49698,AAPL
2023/11/9 1:24,183.65,183.7,183.64,183.66,10558464,57450,AAPL
2023/11/9 1:25,183.63,183.67,183.63,183.66,8015872,43606,AAPL
2023/11/9 1:26,183.65,183.65,183.63,183.64,8708352,47386,AAPL
2023/11/9 1:27,183.64,183.67,183.6,183.67,7877376,42868,AAPL
2023/11/9 1:28,183.62,183.62,183.57,183.57,11064064,60224,AAPL
2023/11/9 1:29,183.54,183.55,183.52,183.54,8981504,48912,AAPL
2023/11/9 1:30,183.54,183.57,183.54,183.55,7544832,41076,AAPL
2023/11/9 1:31,183.57,183.57,183.54,183.55,9722624,52912,AAPL
2023/11/9 1:32,183.6,183.62,183.55,183.62,12925696,70378,AAPL
2023/11/9 1:33,183.62,183.62,183.58,183.62,9235200,50254,AAPL
2023/11/9 1:34,183.65,183.7,183.65,183.7,12234240,66578,AAPL
2023/11/9 1:35,183.66,183.68,183.66,183.66,8910336,48486,AAPL
2023/11/9 1:36,183.68,183.74,183.68,183.71,10029824,54532,AAPL
2023/11/9 1:37,183.68,183.72,183.68,183.72,11658496,63408,AAPL
2023/11/9 1:38,183.76,183.76,183.65,183.65,9922048,53952,AAPL
2023/11/9 1:39,183.68,183.71,183.68,183.71,6625024,36012,AAPL
2023/11/9 1:40,183.69,183.69,183.54,183.54,12516608,68124,AAPL
2023/11/9 1:41,183.55,183.6,183.55,183.6,8463872,46044,AAPL
2023/11/9 1:42,183.68,183.68,183.64,183.64,11663616,63470,AAPL
2023/11/9 1:43,183.64,183.72,183.64,183.72,15582720,84790,AAPL
2023/11/9 1:44,183.71,183.74,183.69,183.73,21744640,118288,AAPL
2023/11/9 1:45,183.69,183.74,183.69,183.74,8658688,47092,AAPL
2023/11/9 1:46,183.73,183.74,183.72,183.74,8452352,45952,AAPL
2023/11/9 1:47,183.8,183.89,183.8,183.82,28048640,152526,AAPL
2023/11/9 1:48,183.82,183.82,183.78,183.78,16335616,88822,AAPL
2023/11/9 1:49,183.79,183.85,183.79,183.85,11070720,60186,AAPL
2023/11/9 1:50,183.84,183.85,183.84,183.85,12131584,65962,AAPL
2023/11/9 1:51,183.85,183.94,183.85,183.94,19449088,105712,AAPL
2023/11/9 1:52,183.92,183.96,183.91,183.96,15023872,81648,AAPL
2023/11/9 1:53,183.94,183.98,183.93,183.98,8854528,48090,AAPL
2023/11/9 1:54,183.98,183.99,183.95,183.97,10443008,56722,AAPL
2023/11/9 1:55,183.99,183.99,183.96,183.96,22593024,122710,AAPL
2023/11/9 1:56,183.96,183.97,183.83,183.87,13242368,71958,AAPL
2023/11/9 1:57,183.87,183.93,183.87,183.93,12375296,67280,AAPL
2023/11/9 1:58,183.91,183.96,183.91,183.95,9785344,53276,AAPL
2023/11/9 1:59,183.96,183.96,183.94,183.95,8647168,47054,AAPL
2023/11/9 2:00,183.95,183.96,183.92,183.92,6996992,38036,AAPL
2023/11/9 2:01,183.93,183.96,183.93,183.95,7440384,40480,AAPL
2023/11/9 2:02,183.93,183.93,183.67,183.67,22338560,121570,AAPL
2023/11/9 2:03,183.54,183.54,183.26,183.26,62591488,340974,AAPL
2023/11/9 2:04,183.22,183.22,182.97,182.97,59844096,326618,AAPL
2023/11/9 2:05,182.97,183.16,182.91,183.16,43243520,236168,AAPL
2023/11/9 2:06,183.18,183.21,182.94,183.04,28337664,154698,AAPL
2023/11/9 2:07,183.08,183.08,182.76,182.76,28667904,156772,AAPL
2023/11/9 2:08,182.76,182.8,182.7,182.78,36148224,197738,AAPL
2023/11/9 2:09,182.79,182.87,182.77,182.85,23272960,127352,AAPL
2023/11/9 2:10,182.85,182.98,182.85,182.98,17937920,98084,AAPL
2023/11/9 2:11,183,183.22,182.99,183.22,30922752,168888,AAPL
2023/11/9 2:12,183.24,183.24,183.12,183.15,25034240,136588,AAPL
2023/11/9 2:13,183.17,183.2,183.14,183.14,15671296,85566,AAPL
2023/11/9 2:14,183.13,183.18,183.13,183.13,14538752,79378,AAPL
2023/11/9 2:15,183.17,183.48,183.17,183.48,36942848,201430,AAPL
2023/11/9 2:16,183.44,183.44,183.34,183.34,17500160,95438,AAPL
2023/11/9 2:17,183.28,183.42,183.28,183.42,10814464,58972,AAPL
2023/11/9 2:18,183.44,183.44,183.34,183.34,16609280,90560,AAPL
2023/11/9 2:19,183.37,183.37,183.32,183.32,11086336,60478,AAPL
2023/11/9 2:20,183.32,183.39,183.32,183.34,9397760,51282,AAPL
2023/11/9 2:21,183.33,183.44,183.33,183.36,15088128,82276,AAPL
2023/11/9 2:22,183.37,183.58,183.37,183.5,38308352,208812,AAPL
2023/11/9 2:23,183.51,183.52,183.47,183.52,10409472,56720,AAPL
2023/11/9 2:24,183.58,183.68,183.58,183.62,22343680,121652,AAPL
2023/11/9 2:25,183.66,183.8,183.65,183.76,23712256,129058,AAPL
2023/11/9 2:26,183.8,183.8,183.71,183.76,15449600,84104,AAPL
2023/11/9 2:27,183.79,183.79,183.7,183.78,21068800,114688,AAPL
2023/11/9 2:28,183.73,183.73,183.64,183.64,12753408,69474,AAPL
2023/11/9 2:29,183.65,183.69,183.65,183.68,16108544,87706,AAPL
2023/11/9 2:30,183.74,183.74,183.67,183.69,13330944,72568,AAPL
2023/11/9 2:31,183.62,183.62,183.46,183.47,21974528,119782,AAPL
2023/11/9 2:32,183.48,183.54,183.48,183.51,10173440,55564,AAPL
2023/11/9 2:33,183.49,183.53,183.44,183.49,16598528,90470,AAPL
2023/11/9 2:34,183.49,183.49,183.45,183.47,5570048,30442,AAPL
2023/11/9 2:35,183.5,183.6,183.47,183.6,14993408,81694,AAPL
2023/11/9 2:36,183.6,183.6,183.56,183.6,11932672,64990,AAPL
2023/11/9 2:37,183.63,183.68,183.63,183.68,15910400,86668,AAPL
2023/11/9 2:38,183.68,183.68,183.62,183.62,12541440,68282,AAPL
2023/11/9 2:39,183.59,183.69,183.59,183.6,14034944,76424,AAPL
2023/11/9 2:40,183.52,183.53,183.44,183.45,10908160,59448,AAPL
2023/11/9 2:41,183.42,183.45,183.35,183.35,12998144,70908,AAPL
2023/11/9 2:42,183.42,183.48,183.42,183.43,10013184,54578,AAPL
2023/11/9 2:43,183.34,183.34,183.23,183.23,18417152,100492,AAPL
2023/11/9 2:44,183.24,183.29,183.17,183.29,19190784,104728,AAPL
2023/11/9 2:45,183.31,183.36,183.29,183.36,9869824,53852,AAPL
2023/11/9 2:46,183.38,183.45,183.34,183.34,12992000,70834,AAPL
2023/11/9 2:47,183.38,183.38,183.34,183.38,8966144,48942,AAPL
2023/11/9 2:48,183.39,183.39,183.27,183.27,23751680,129584,AAPL
2023/11/9 2:49,183.27,183.29,183.24,183.29,15212032,83038,AAPL
2023/11/9 2:50,183.27,183.32,183.23,183.28,12492288,68182,AAPL
2023/11/9 2:51,183.27,183.28,183.19,183.24,14539776,79360,AAPL
2023/11/9 2:52,183.23,183.27,183.2,183.23,8497664,46404,AAPL
2023/11/9 2:53,183.21,183.21,183.15,183.15,287356928,1567876,AAPL
2023/11/9 2:54,183.17,183.17,183.11,183.13,15469568,84452,AAPL
2023/11/9 2:55,183.13,183.18,183.12,183.12,8382976,45768,AAPL
2023/11/9 2:56,183.16,183.32,183.16,183.3,15161344,82730,AAPL
2023/11/9 2:57,183.31,183.32,183.3,183.32,10383872,56630,AAPL
2023/11/9 2:58,183.28,183.28,183.13,183.16,13602304,74188,AAPL
2023/11/9 2:59,183.14,183.15,183.03,183.03,10757632,58776,AAPL
2023/11/9 3:00,183.04,183.12,183.04,183.12,16079360,87810,AAPL
2023/11/9 3:01,183.02,183.02,182.82,182.87,42586624,232670,AAPL
2023/11/9 3:02,182.95,182.95,182.7,182.73,28746752,157208,AAPL
2023/11/9 3:03,182.71,182.71,182.57,182.57,24526336,134300,AAPL
2023/11/9 3:04,182.63,182.7,182.53,182.7,19954688,109248,AAPL
2023/11/9 3:05,182.76,182.76,182.65,182.73,20539904,112420,AAPL
2023/11/9 3:06,182.7,182.7,182.6,182.65,20225024,110720,AAPL
2023/11/9 3:07,182.67,182.67,182.49,182.54,21774336,119240,AAPL
2023/11/9 3:08,182.5,182.63,182.48,182.63,41586176,227828,AAPL
2023/11/9 3:09,182.62,182.81,182.61,182.81,37343744,204372,AAPL
2023/11/9 3:10,182.83,182.89,182.81,182.89,16983040,92888,AAPL
2023/11/9 3:11,182.84,182.84,182.7,182.71,20760576,113576,AAPL
2023/11/9 3:12,182.73,182.75,182.66,182.67,12305408,67360,AAPL
2023/11/9 3:13,182.72,182.72,182.54,182.55,11716608,64140,AAPL
2023/11/9 3:14,182.52,182.58,182.46,182.58,26811392,146888,AAPL
2023/11/9 3:15,182.6,182.61,182.56,182.59,13407744,73424,AAPL
2023/11/9 3:16,182.57,182.59,182.49,182.51,21788672,119360,AAPL
2023/11/9 3:17,182.47,182.56,182.41,182.43,24265728,132908,AAPL
2023/11/9 3:18,182.47,182.57,182.46,182.51,13342208,73168,AAPL
2023/11/9 3:19,182.55,182.55,182.38,182.47,20269056,111084,AAPL
2023/11/9 3:20,182.45,182.45,182.35,182.35,14891520,81608,AAPL
2023/11/9 3:21,182.4,182.6,182.4,182.6,16602112,90952,AAPL
2023/11/9 3:22,182.55,182.72,182.55,182.72,23540224,128904,AAPL
2023/11/9 3:23,182.71,182.72,182.65,182.65,15754240,86248,AAPL
2023/11/9 3:24,182.68,182.74,182.67,182.73,11750912,64304,AAPL
2023/11/9 3:25,182.72,182.85,182.72,182.79,22352896,122252,AAPL
2023/11/9 3:26,182.82,182.91,182.74,182.91,14390272,78720,AAPL
2023/11/9 3:27,182.9,182.97,182.87,182.87,14036480,76724,AAPL
2023/11/9 3:28,182.8,182.88,182.78,182.88,9966592,54532,AAPL
2023/11/9 3:29,182.87,182.88,182.76,182.87,9269248,50724,AAPL
2023/11/9 3:30,182.84,182.84,182.78,182.81,13066752,71464,AAPL
2023/11/9 3:31,182.78,182.8,182.76,182.8,21632000,118352,AAPL
2023/11/9 3:32,182.77,182.82,182.76,182.77,14238720,77880,AAPL
2023/11/9 3:33,182.76,182.76,182.67,182.68,15334912,83936,AAPL
2023/11/9 3:34,182.64,182.65,182.59,182.62,13023232,71364,AAPL
2023/11/9 3:35,182.62,182.62,182.57,182.57,12484608,68368,AAPL
2023/11/9 3:36,182.57,182.66,182.57,182.64,11625472,63688,AAPL
2023/11/9 3:37,182.55,182.55,182.42,182.42,19157504,104928,AAPL
2023/11/9 3:38,182.44,182.5,182.37,182.37,16938496,92824,AAPL
2023/11/9 3:39,182.38,182.45,182.37,182.45,11740160,64388,AAPL
2023/11/9 3:40,182.43,182.53,182.4,182.53,14224384,77932,AAPL
2023/11/9 3:41,182.56,182.56,182.47,182.47,9129984,50048,AAPL
2023/11/9 3:42,182.43,182.46,182.4,182.43,13288448,72836,AAPL
2023/11/9 3:43,182.37,182.37,182.3,182.32,17733120,97284,AAPL
2023/11/9 3:44,182.31,182.35,182.31,182.32,15104000,83004,AAPL
2023/11/9 3:45,182.35,182.43,182.35,182.43,10842624,59448,AAPL
2023/11/9 3:46,182.46,182.56,182.46,182.49,14372864,78728,AAPL
2023/11/9 3:47,182.51,182.51,182.46,182.46,8850432,48496,AAPL
2023/11/9 3:48,182.5,182.53,182.48,182.52,15467520,84752,AAPL
2023/11/9 3:49,182.5,182.57,182.5,182.57,11666944,63920,AAPL
2023/11/9 3:50,182.54,182.6,182.54,182.58,8821248,48364,AAPL
2023/11/9 3:51,182.54,182.54,182.44,182.44,8102912,44408,AAPL
2023/11/9 3:52,182.43,182.43,182.33,182.35,6767104,37108,AAPL
2023/11/9 3:53,182.32,182.37,182.32,182.33,10165248,55752,AAPL
2023/11/9 3:54,182.29,182.29,182.17,182.24,26576896,145684,AAPL
2023/11/9 3:55,182.25,182.26,182.21,182.24,7487488,41076,AAPL
2023/11/9 3:56,182.22,182.32,182.22,182.32,16209408,88940,AAPL
2023/11/9 3:57,182.35,182.36,182.3,182.35,11430400,62668,AAPL
2023/11/9 3:58,182.34,182.42,182.34,182.38,10641408,58300,AAPL
2023/11/9 3:59,182.36,182.36,182.31,182.33,6851584,37592,AAPL
2023/11/9 4:00,182.32,182.4,182.32,182.39,10078208,55260,AAPL
2023/11/9 4:01,182.29,182.29,182.15,182.15,15679488,86008,AAPL
2023/11/9 4:02,182.14,182.32,182.14,182.32,19725312,108224,AAPL
2023/11/9 4:03,182.33,182.33,182.15,182.15,12967936,71128,AAPL
2023/11/9 4:04,182.15,182.15,182.03,182.1,33395200,183248,AAPL
2023/11/9 4:05,182.12,182.13,182.12,182.13,16891904,92680,AAPL
2023/11/9 4:06,182.11,182.11,182.04,182.04,17560064,96416,AAPL
2023/11/9 4:07,182.07,182.12,182.04,182.12,18051072,99056,AAPL
2023/11/9 4:08,182.13,182.17,182.13,182.17,13658112,74912,AAPL
2023/11/9 4:09,182.15,182.15,182.07,182.07,9654272,52960,AAPL
2023/11/9 4:10,182.07,182.18,182.07,182.18,16035840,87936,AAPL
2023/11/9 4:11,182.13,182.2,182.12,182.2,17850880,97884,AAPL
2023/11/9 4:12,182.16,182.22,182.16,182.22,11205120,61464,AAPL
2023/11/9 4:13,182.24,182.25,182.18,182.23,19079680,104588,AAPL
2023/11/9 4:14,182.25,182.26,182.21,182.21,15629312,85704,AAPL
2023/11/9 4:15,182.21,182.25,182.2,182.2,14885888,81604,AAPL
2023/11/9 4:16,182.16,182.21,182.16,182.17,16664064,91408,AAPL
2023/11/9 4:17,182.15,182.22,181.97,181.97,102022144,559512,AAPL
2023/11/9 4:18,181.91,182.05,181.91,181.99,40508928,222444,AAPL
2023/11/9 4:19,181.96,181.99,181.95,181.97,17015808,93432,AAPL
2023/11/9 4:20,181.96,182.1,181.96,182.08,16643072,91280,AAPL
2023/11/9 4:21,182.1,182.1,182.04,182.04,9805312,53812,AAPL
2023/11/9 4:22,181.96,181.96,181.82,181.88,19175424,105356,AAPL
2023/11/9 4:23,181.88,181.95,181.88,181.95,20777984,114132,AAPL
2023/11/9 4:24,181.96,182.09,181.96,182.05,19552256,107356,AAPL
2023/11/9 4:25,182.05,182.05,181.97,181.98,11774464,64624,AAPL
2023/11/9 4:26,181.95,182.03,181.93,182.03,13703680,75200,AAPL
2023/11/9 4:27,182.04,182.13,182.04,182.13,17912832,98320,AAPL
2023/11/9 4:28,182.07,182.12,182.07,182.07,17369600,95276,AAPL
2023/11/9 4:29,181.99,181.99,181.92,181.93,20479488,112404,AAPL
2023/11/9 4:30,181.88,181.88,181.84,181.86,16498688,90616,AAPL
2023/11/9 4:31,181.87,181.96,181.87,181.96,20499456,112560,AAPL
2023/11/9 4:32,181.98,182.04,181.97,182.04,16614400,91152,AAPL
2023/11/9 4:33,182.01,182.03,181.93,181.99,18569728,101940,AAPL
2023/11/9 4:34,181.98,181.98,181.92,181.94,12165632,66804,AAPL
2023/11/9 4:35,181.95,182,181.93,182,12456960,68352,AAPL
2023/11/9 4:36,182,182.03,181.97,181.98,15245312,83696,AAPL
2023/11/9 4:37,181.95,182.11,181.95,182.11,25286144,138796,AAPL
2023/11/9 4:38,182.07,182.1,181.98,182.02,19796480,108692,AAPL
2023/11/9 4:39,182.01,182.05,181.92,181.92,19082240,104736,AAPL
2023/11/9 4:40,181.92,181.96,181.89,181.94,14466560,79424,AAPL
2023/11/9 4:41,181.98,181.98,181.87,181.9,19336192,106164,AAPL
2023/11/9 4:42,181.9,181.98,181.89,181.96,18546176,101836,AAPL
2023/11/9 4:43,181.93,181.93,181.89,181.89,15832576,86936,AAPL
2023/11/9 4:44,181.89,181.98,181.89,181.95,21393408,117448,AAPL
2023/11/9 4:45,181.97,181.97,181.9,181.91,16945152,93052,AAPL
2023/11/9 4:46,181.92,181.92,181.88,181.91,17526784,96220,AAPL
2023/11/9 4:47,181.97,181.97,181.85,181.85,28810240,158204,AAPL
2023/11/9 4:48,181.9,181.95,181.9,181.92,17680384,97076,AAPL
2023/11/9 4:49,181.9,182.03,181.9,182.03,26215424,143968,AAPL
2023/11/9 4:50,181.93,182,181.93,181.96,18500608,101576,AAPL
