,时间,开盘,收盘,最高,最低,成交量,成交额,最新价
1369,2023-11-03 00:46:00,0.0,362.52,362.55,362.37,38422,13930388.0,361.751
1370,2023-11-03 00:47:00,0.0,362.51,362.59,362.47,37220,13496728.0,361.752
1371,2023-11-03 00:48:00,0.0,362.49,362.55,362.44,43780,15874251.0,361.753
1372,2023-11-03 00:49:00,0.0,362.58,362.6,362.4,60739,22036661.0,361.755
1373,2023-11-03 00:50:00,0.0,362.51,362.63,362.46,60009,21764803.0,361.757
1374,2023-11-03 00:51:00,0.0,362.45,362.53,362.41,215605,78027291.0,361.758
1375,2023-11-03 00:52:00,0.0,362.59,362.6,362.45,146044,52967708.0,361.762
1376,2023-11-03 00:53:00,0.0,362.58,362.62,362.55,74624,27054302.0,361.764
1377,2023-11-03 00:54:00,0.0,362.59,362.66,362.49,52447,19028328.0,361.765
1378,2023-11-03 00:55:00,0.0,362.54,362.66,362.53,100720,36578680.0,361.77
1379,2023-11-03 00:56:00,0.0,362.67,362.7,362.54,81163,29461241.0,361.773
1380,2023-11-03 00:57:00,0.0,362.59,362.7,362.57,55415,20110950.0,361.775
1381,2023-11-03 00:58:00,0.0,362.6,362.62,362.51,95062,34476854.0,361.777
1382,2023-11-03 00:59:00,0.0,362.37,362.6,362.25,271515,98427433.0,361.783
1383,2023-11-03 01:00:00,0.0,362.32,362.39,362.31,62839,22798126.0,361.785
1384,2023-11-03 01:01:00,0.0,362.17,362.33,362.13,70309,25479555.0,361.787
1385,2023-11-03 01:02:00,0.0,362.2,362.21,362.09,121226,43915287.0,361.788
1386,2023-11-03 01:03:00,0.0,362.3,362.38,362.2,80769,29284482.0,361.79
1387,2023-11-03 01:04:00,0.0,362.39,362.39,362.28,48418,17549213.0,361.791
1388,2023-11-03 01:05:00,0.0,362.28,362.39,362.22,139509,50563550.0,361.794
1389,2023-11-03 01:06:00,0.0,362.32,362.39,362.28,26531,9614996.0,361.794
1390,2023-11-03 01:07:00,0.0,362.36,362.43,362.32,33049,11985964.0,361.795
1391,2023-11-03 01:08:00,0.0,362.44,362.45,362.34,36393,13195515.0,361.796
1392,2023-11-03 01:09:00,0.0,362.65,362.65,362.43,272006,98479989.0,361.798
1393,2023-11-03 01:10:00,0.0,362.67,362.67,362.57,52076,18894265.0,361.8
1394,2023-11-03 01:11:00,0.0,362.69,362.76,362.63,99111,35976825.0,361.803
1395,2023-11-03 01:12:00,0.0,362.75,362.83,362.69,113283,41116785.0,361.807
1396,2023-11-03 01:13:00,0.0,362.82,362.83,362.72,73147,26546515.0,361.809
1397,2023-11-03 01:14:00,0.0,362.8,362.88,362.73,98062,35588681.0,361.813
1398,2023-11-03 01:15:00,0.0,362.86,362.88,362.79,63650,23068039.0,361.814
1399,2023-11-03 01:16:00,0.0,362.9,362.92,362.82,290782,105322980.0,361.817
1400,2023-11-03 01:17:00,0.0,362.97,363.03,362.9,147936,53705570.0,361.822
1401,2023-11-03 01:18:00,0.0,362.88,363.02,362.77,99107,35987224.0,361.826
1402,2023-11-03 01:19:00,0.0,362.9,362.94,362.88,53927,19583752.0,361.828
1403,2023-11-03 01:20:00,0.0,362.87,362.95,362.8,275490,99787822.0,361.831
1404,2023-11-03 01:21:00,0.0,362.88,362.94,362.85,55869,20287502.0,361.833
1405,2023-11-03 01:22:00,0.0,362.82,362.89,362.78,57684,20947537.0,361.835
1406,2023-11-03 01:23:00,0.0,362.86,362.89,362.82,142831,51742083.0,361.837
1407,2023-11-03 01:24:00,0.0,362.78,362.88,362.78,64494,23410807.0,361.839
1408,2023-11-03 01:25:00,0.0,362.84,362.86,362.78,52703,19127948.0,361.841
1409,2023-11-03 01:26:00,0.0,362.65,362.84,362.6,98427,35699351.0,361.843
1410,2023-11-03 01:27:00,0.0,362.73,362.79,362.66,67269,24419248.0,361.845
1411,2023-11-03 01:28:00,0.0,362.81,362.84,362.71,30891,11221913.0,361.846
1412,2023-11-03 01:29:00,0.0,362.79,362.88,362.75,147277,53359527.0,361.848
1413,2023-11-03 01:30:00,0.0,362.79,362.81,362.74,52631,19103164.0,361.85
1414,2023-11-03 01:31:00,0.0,363.06,363.07,362.8,117137,42523451.0,361.854
1415,2023-11-03 01:32:00,0.0,363.13,363.17,363.01,147818,53725565.0,361.86
1416,2023-11-03 01:33:00,0.0,363.14,363.21,363.1,73480,26702191.0,361.863
1417,2023-11-03 01:34:00,0.0,363.07,363.17,363.07,56107,20383703.0,361.866
1418,2023-11-03 01:35:00,0.0,363.15,363.16,363.02,105521,38326143.0,361.869
1419,2023-11-03 01:36:00,0.0,362.98,363.18,362.98,68888,25026656.0,361.872
1420,2023-11-03 01:37:00,0.0,362.98,363.0,362.91,94018,34134347.0,361.875
1421,2023-11-03 01:38:00,0.0,363.06,363.1,362.99,57901,21032323.0,361.877
1422,2023-11-03 01:39:00,0.0,363.06,363.08,363.02,45921,16696121.0,361.879
1423,2023-11-03 01:40:00,0.0,363.15,363.19,363.06,79733,28951916.0,361.882
1424,2023-11-03 01:41:00,0.0,363.02,363.17,363.01,82317,29946003.0,361.886
1425,2023-11-03 01:42:00,0.0,363.05,363.07,362.97,63388,23022426.0,361.889
1426,2023-11-03 01:43:00,0.0,363.08,363.15,363.05,32142,11673296.0,361.89
1427,2023-11-03 01:44:00,0.0,363.0,363.13,362.99,46937,17037125.0,361.891
1428,2023-11-03 01:45:00,0.0,363.1,363.13,362.99,37709,13688871.0,361.892
1429,2023-11-03 01:46:00,0.0,363.08,363.14,363.03,66980,24304702.0,361.894
1430,2023-11-03 01:47:00,0.0,363.06,363.12,362.98,43620,15841201.0,361.895
1431,2023-11-03 01:48:00,0.0,363.13,363.16,363.05,73206,26577259.0,361.898
1432,2023-11-03 01:49:00,0.0,363.14,363.17,363.11,52645,19105969.0,361.899
1433,2023-11-03 01:50:00,0.0,363.08,363.22,363.06,78432,28530947.0,361.903
1434,2023-11-03 01:51:00,0.0,363.16,363.16,363.02,64350,23377545.0,361.905
1435,2023-11-03 01:52:00,0.0,363.17,363.23,363.13,46335,16848735.0,361.908
1436,2023-11-03 01:53:00,0.0,363.21,363.29,363.16,71527,25997777.0,361.911
1437,2023-11-03 01:54:00,0.0,363.31,363.32,363.19,109398,39799604.0,361.916
1438,2023-11-03 01:55:00,0.0,363.28,363.32,363.24,65773,23955443.0,361.92
1439,2023-11-03 01:56:00,0.0,363.34,363.45,363.24,293581,106711536.0,361.932
1440,2023-11-03 01:57:00,0.0,363.25,363.34,363.19,81467,29637601.0,361.936
1441,2023-11-03 01:58:00,0.0,363.18,363.29,363.15,172394,62458133.0,361.938
1442,2023-11-03 01:59:00,0.0,363.31,363.32,363.18,62898,22914608.0,361.942
1443,2023-11-03 02:00:00,0.0,363.31,363.35,363.25,38362,13954272.0,361.943
1444,2023-11-03 02:01:00,0.0,363.04,363.32,363.02,77634,28228145.0,361.947
1445,2023-11-03 02:02:00,0.0,363.17,363.2,363.03,508326,184112534.0,361.95
1446,2023-11-03 02:03:00,0.0,363.21,363.22,363.05,37826,13744435.0,361.951
1447,2023-11-03 02:04:00,0.0,363.25,363.26,363.14,67946,24727538.0,361.955
1448,2023-11-03 02:05:00,0.0,363.18,363.27,363.16,45019,16353141.0,361.956
1449,2023-11-03 02:06:00,0.0,363.15,363.22,363.11,51054,18576120.0,361.959
1450,2023-11-03 02:07:00,0.0,363.18,363.2,363.14,38922,14122071.0,361.96
1451,2023-11-03 02:08:00,0.0,363.25,363.28,363.16,54554,19820651.0,361.962
1452,2023-11-03 02:09:00,0.0,363.08,363.29,363.07,37911,13780945.0,361.963
1453,2023-11-03 02:10:00,0.0,363.15,363.18,363.04,88499,32180322.0,361.967
1454,2023-11-03 02:11:00,0.0,363.08,363.17,363.08,55344,20104659.0,361.969
1455,2023-11-03 02:12:00,0.0,363.06,363.1,363.0,56124,20379592.0,361.97
1456,2023-11-03 02:13:00,0.0,363.15,363.19,363.02,86717,31515736.0,361.973
1457,2023-11-03 02:14:00,0.0,362.92,363.17,362.9,184737,67080683.0,361.979
1458,2023-11-03 02:15:00,0.0,363.13,363.17,362.93,91377,33193697.0,361.982
1459,2023-11-03 02:16:00,0.0,363.18,363.24,363.13,42258,15354194.0,361.983
1460,2023-11-03 02:17:00,0.0,363.15,363.26,363.13,49859,18116899.0,361.985
1461,2023-11-03 02:18:00,0.0,363.18,363.22,363.15,35240,12803670.0,361.986
1462,2023-11-03 02:19:00,0.0,363.26,363.34,363.18,51305,18649458.0,361.988
1463,2023-11-03 02:20:00,0.0,363.27,363.28,363.2,33301,12124082.0,361.99
1464,2023-11-03 02:21:00,0.0,363.34,363.35,363.16,31106,11316174.0,361.991
1465,2023-11-03 02:22:00,0.0,363.23,363.34,363.22,27019,9825006.0,361.992
1466,2023-11-03 02:23:00,0.0,363.22,363.31,363.2,26504,9643059.0,361.993
1467,2023-11-03 02:24:00,0.0,363.27,363.31,363.22,46379,16841036.0,361.995
1468,2023-11-03 02:25:00,0.0,363.37,363.37,363.25,46290,16830448.0,361.997
1469,2023-11-03 02:26:00,0.0,363.25,363.36,363.24,32208,11701237.0,361.998
1470,2023-11-03 02:27:00,0.0,363.34,363.38,363.24,54517,19843016.0,362.0
1471,2023-11-03 02:28:00,0.0,363.28,363.36,363.27,32559,11836063.0,362.002
1472,2023-11-03 02:29:00,0.0,363.27,363.33,363.25,28154,10242981.0,362.003
1473,2023-11-03 02:30:00,0.0,363.27,363.38,363.27,67895,24672152.0,362.005
1474,2023-11-03 02:31:00,0.0,363.14,363.34,363.12,42058,15301819.0,362.007
1475,2023-11-03 02:32:00,0.0,363.24,363.25,363.11,31191,11341716.0,362.008
1476,2023-11-03 02:33:00,0.0,363.15,363.3,363.14,56347,20486670.0,362.01
1477,2023-11-03 02:34:00,0.0,363.22,363.24,363.15,27897,10134570.0,362.011
1478,2023-11-03 02:35:00,0.0,363.18,363.26,363.14,33636,12222344.0,362.012
1479,2023-11-03 02:36:00,0.0,363.36,363.36,363.18,33539,12197971.0,362.014
1480,2023-11-03 02:37:00,0.0,363.27,363.36,363.23,49757,18090661.0,362.016
1481,2023-11-03 02:38:00,0.0,363.36,363.4,363.27,63545,23127234.0,362.019
1482,2023-11-03 02:39:00,0.0,363.33,363.42,363.32,47061,17115036.0,362.021
1483,2023-11-03 02:40:00,0.0,363.3,363.33,363.25,108529,39340180.0,362.022
1484,2023-11-03 02:41:00,0.0,363.35,363.35,363.26,34997,12716018.0,362.023
1485,2023-11-03 02:42:00,0.0,363.41,363.45,363.33,35050,12749181.0,362.025
1486,2023-11-03 02:43:00,0.0,363.33,363.44,363.33,238805,86505894.0,362.026
1487,2023-11-03 02:44:00,0.0,363.39,363.4,363.28,40407,14695296.0,362.027
1488,2023-11-03 02:45:00,0.0,363.51,363.61,363.38,152408,55467426.0,362.034
1489,2023-11-03 02:46:00,0.0,363.49,363.53,363.44,28220,10271047.0,362.036
1490,2023-11-03 02:47:00,0.0,363.51,363.55,363.47,50965,18552273.0,362.038
1491,2023-11-03 02:48:00,0.0,363.37,363.53,363.36,43829,15960173.0,362.04
1492,2023-11-03 02:49:00,0.0,363.32,363.38,363.22,119393,43394001.0,362.044
1493,2023-11-03 02:50:00,0.0,363.34,363.36,363.27,63616,23130964.0,362.047
1494,2023-11-03 02:51:00,0.0,363.26,363.35,363.19,60482,21996240.0,362.049
1495,2023-11-03 02:52:00,0.0,363.33,363.34,363.25,25228,9166034.0,362.05
1496,2023-11-03 02:53:00,0.0,363.31,363.41,363.31,40437,14716702.0,362.052
1497,2023-11-03 02:54:00,0.0,363.4,363.41,363.31,54135,19659421.0,362.053
1498,2023-11-03 02:55:00,0.0,363.38,363.43,363.36,54867,19948865.0,362.055
1499,2023-11-03 02:56:00,0.0,363.44,363.48,363.38,36930,13415603.0,362.056
1500,2023-11-03 02:57:00,0.0,363.27,363.46,363.22,73936,26882670.0,362.059
1501,2023-11-03 02:58:00,0.0,363.34,363.35,363.26,45542,16556163.0,362.061
1502,2023-11-03 02:59:00,0.0,363.34,363.37,363.31,22347,8122319.0,362.061
1503,2023-11-03 03:00:00,0.0,363.42,363.45,363.34,53762,19574076.0,362.064
1504,2023-11-03 03:01:00,0.0,363.34,363.45,363.32,31055,11298504.0,362.065
1505,2023-11-03 03:02:00,0.0,363.33,363.34,363.26,47456,17270101.0,362.067
1506,2023-11-03 03:03:00,0.0,363.37,363.38,363.31,66586,24182953.0,362.069
1507,2023-11-03 03:04:00,0.0,363.26,363.43,363.15,177100,64353223.0,362.075
1508,2023-11-03 03:05:00,0.0,363.29,363.32,363.25,48398,17607913.0,362.077
1509,2023-11-03 03:06:00,0.0,363.33,363.37,363.27,60516,22013307.0,362.079
1510,2023-11-03 03:07:00,0.0,363.41,363.41,363.3,35955,13080676.0,362.08
1511,2023-11-03 03:08:00,0.0,363.45,363.45,363.41,82230,29930658.0,362.084
1512,2023-11-03 03:09:00,0.0,363.56,363.56,363.43,105052,38195507.0,362.088
1513,2023-11-03 03:10:00,0.0,363.52,363.56,363.51,101256,36896382.0,362.093
1514,2023-11-03 03:11:00,0.0,363.52,363.55,363.45,44658,16250302.0,362.095
1515,2023-11-03 03:12:00,0.0,363.49,363.52,363.44,55324,20114421.0,362.097
1516,2023-11-03 03:13:00,0.0,363.46,363.52,363.46,55770,20275678.0,362.099
1517,2023-11-03 03:14:00,0.0,363.51,363.52,363.46,39380,14313858.0,362.1
1518,2023-11-03 03:15:00,0.0,363.6,363.6,363.51,112458,40856953.0,362.103
1519,2023-11-03 03:16:00,0.0,363.53,363.61,363.49,78997,28753665.0,362.107
1520,2023-11-03 03:17:00,0.0,363.59,363.65,363.53,62344,22663906.0,362.109
1521,2023-11-03 03:18:00,0.0,363.45,363.59,363.43,68650,24973726.0,362.111
1522,2023-11-03 03:19:00,0.0,363.55,363.57,363.42,65717,23884638.0,362.114
1523,2023-11-03 03:20:00,0.0,363.52,363.58,363.46,51438,18712933.0,362.116
1524,2023-11-03 03:21:00,0.0,363.45,363.52,363.43,59682,21718609.0,362.118
1525,2023-11-03 03:22:00,0.0,363.53,363.53,363.43,56694,20619712.0,362.12
1526,2023-11-03 03:23:00,0.0,363.44,363.54,363.42,463980,168108141.0,362.122
1527,2023-11-03 03:24:00,0.0,363.43,363.48,363.41,78699,28613612.0,362.125
1528,2023-11-03 03:25:00,0.0,363.38,363.45,363.33,100888,36679759.0,362.128
1529,2023-11-03 03:26:00,0.0,363.39,363.46,363.35,53628,19504966.0,362.13
1530,2023-11-03 03:27:00,0.0,363.38,363.45,363.35,68508,24904590.0,362.132
1531,2023-11-03 03:28:00,0.0,363.39,363.42,363.35,50301,18283407.0,362.134
1532,2023-11-03 03:29:00,0.0,363.36,363.4,363.32,60691,22066180.0,362.136
1533,2023-11-03 03:30:00,0.0,363.29,363.38,363.29,84741,30807889.0,362.138
1534,2023-11-03 03:31:00,0.0,363.42,363.44,363.26,115180,41900147.0,362.143
1535,2023-11-03 03:32:00,0.0,363.34,363.43,363.33,118051,42919723.0,362.146
1536,2023-11-03 03:33:00,0.0,363.26,363.34,363.25,93496,34028661.0,362.15
1537,2023-11-03 03:34:00,0.0,363.3,363.35,363.23,88750,32256584.0,362.153
1538,2023-11-03 03:35:00,0.0,363.36,363.39,363.26,109268,39736784.0,362.156
1539,2023-11-03 03:36:00,0.0,363.42,363.44,363.36,306279,111053517.0,362.159
1540,2023-11-03 03:37:00,0.0,363.43,363.44,363.34,85112,30961650.0,362.162
1541,2023-11-03 03:38:00,0.0,363.44,363.47,363.38,65761,23936745.0,362.165
1542,2023-11-03 03:39:00,0.0,363.52,363.56,363.4,103239,37569450.0,362.169
1543,2023-11-03 03:40:00,0.0,363.63,363.64,363.49,144278,52448402.0,362.173
1544,2023-11-03 03:41:00,0.0,363.62,363.68,363.57,388022,140745784.0,362.178
1545,2023-11-03 03:42:00,0.0,363.43,363.63,363.4,353931,128373985.0,362.182
1546,2023-11-03 03:43:00,0.0,363.35,363.43,363.31,120740,43929506.0,362.186
1547,2023-11-03 03:44:00,0.0,363.35,363.41,363.31,97121,35300144.0,362.189
1548,2023-11-03 03:45:00,0.0,363.38,363.4,363.28,104281,37890469.0,362.191
1549,2023-11-03 03:46:00,0.0,363.32,363.38,363.3,133202,48424499.0,362.195
1550,2023-11-03 03:47:00,0.0,363.35,363.38,363.31,346424,125710982.0,362.2
1551,2023-11-03 03:48:00,0.0,363.45,363.46,363.3,103853,37776150.0,362.204
1552,2023-11-03 03:49:00,0.0,363.48,363.51,363.41,188941,68695311.0,362.209
1553,2023-11-03 03:50:00,0.0,363.46,363.53,363.42,531326,192646423.0,362.213
1554,2023-11-03 03:51:00,0.0,363.5,363.5,363.33,1074867,389661808.0,362.22
1555,2023-11-03 03:52:00,0.0,363.48,363.58,363.37,360021,130897378.0,362.23
1556,2023-11-03 03:53:00,0.0,363.48,363.52,363.45,192529,69970272.0,362.234
1557,2023-11-03 03:54:00,0.0,363.5,363.57,363.43,209584,76197463.0,362.24
1558,2023-11-03 03:55:00,0.0,363.57,363.6,363.42,294853,107212213.0,362.248
1559,2023-11-03 03:56:00,0.0,363.37,363.59,363.28,330913,120294516.0,362.256
1560,2023-11-03 03:57:00,0.0,363.45,363.54,363.34,240148,87291650.0,362.262
1561,2023-11-03 03:58:00,0.0,363.34,363.48,363.32,297894,108362816.0,362.271
1562,2023-11-03 03:59:00,0.0,363.28,363.36,363.25,828567,300736912.0,362.282
1563,2023-11-03 04:00:00,0.0,363.44,363.51,363.27,6230896,2261294576.0,362.35
1564,2023-11-03 21:30:00,364.74,364.78,364.78,364.74,2970369,1083442096.0,364.75
1565,2023-11-03 21:31:00,364.78,364.77,365.04,364.53,551990,201532856.0,364.805
1566,2023-11-03 21:32:00,364.77,365.43,365.43,364.71,301907,110468590.0,364.892
1567,2023-11-03 21:33:00,365.43,365.32,365.47,365.2,309692,113473778.0,365.005
1568,2023-11-03 21:34:00,365.32,365.18,365.45,365.1,193365,70731143.0,365.041
1569,2023-11-03 21:35:00,365.18,364.89,365.22,364.89,189972,69365063.0,365.044
1570,2023-11-03 21:36:00,364.89,365.06,365.06,364.8,217378,79283021.0,365.03
1571,2023-11-03 21:37:00,365.06,365.19,365.22,364.96,130105,47505195.0,365.032
1572,2023-11-03 21:38:00,365.19,364.89,365.21,364.87,189963,69361939.0,365.036
1573,2023-11-03 21:39:00,364.89,365.01,365.04,364.83,110929,40463833.0,365.031
1574,2023-11-03 21:40:00,365.01,364.52,365.01,364.52,150717,54937842.0,365.016
1575,2023-11-03 21:41:00,364.56,364.92,364.97,364.54,272074,99190829.0,364.994
1576,2023-11-03 21:42:00,364.92,365.28,365.32,364.86,219129,80022805.0,365.001
1577,2023-11-03 21:43:00,365.28,365.39,365.39,365.21,136400,49869309.0,365.015
1578,2023-11-03 21:44:00,365.38,365.54,365.58,365.37,278613,101988541.0,365.062
1579,2023-11-03 21:45:00,365.54,365.8,365.82,365.54,286574,104977091.0,365.117
1580,2023-11-03 21:46:00,365.79,366.11,366.17,365.77,331883,121778758.0,365.205
1581,2023-11-03 21:47:00,366.1,366.18,366.26,366.04,247718,90812830.0,365.254
1582,2023-11-03 21:48:00,366.18,366.57,366.57,366.15,279976,102809923.0,365.328
1583,2023-11-03 21:49:00,366.57,366.44,366.78,366.4,317433,116611033.0,365.412
1584,2023-11-03 21:50:00,366.44,366.32,366.54,366.32,282667,103724434.0,365.467
1585,2023-11-03 21:51:00,366.32,366.33,366.42,366.1,188893,69264447.0,365.495
1586,2023-11-03 21:52:00,366.33,366.6,366.64,366.33,198122,72758187.0,365.536
1587,2023-11-03 21:53:00,366.6,366.61,366.81,366.51,294272,107984816.0,365.585
1588,2023-11-03 21:54:00,366.61,366.44,366.62,366.36,216929,79586092.0,365.616
1589,2023-11-03 21:55:00,366.44,366.45,366.59,366.33,149191,54724971.0,365.636
1590,2023-11-03 21:56:00,366.44,366.51,366.66,366.4,121588,44611828.0,365.653
1591,2023-11-03 21:57:00,366.51,366.77,366.82,366.5,185391,68049411.0,365.681
1592,2023-11-03 21:58:00,366.77,366.83,366.88,366.71,147714,54253729.0,365.706
1593,2023-11-03 21:59:00,366.83,366.73,366.89,366.69,169232,62102539.0,365.728
1594,2023-11-03 22:00:00,366.73,366.54,366.76,366.53,249059,91322694.0,365.752
1595,2023-11-03 22:01:00,366.56,366.51,367.4,366.5,646983,237692905.0,365.852
1596,2023-11-03 22:02:00,366.57,366.93,366.98,366.51,271530,99702077.0,365.886
1597,2023-11-03 22:03:00,366.91,366.53,367.05,366.51,360460,132315498.0,365.924
1598,2023-11-03 22:04:00,366.53,366.34,366.58,366.12,314777,115338605.0,365.938
1599,2023-11-03 22:05:00,366.34,366.07,366.39,365.99,176963,64805027.0,365.942
1600,2023-11-03 22:06:00,366.08,366.07,366.21,365.96,300512,110006614.0,365.945
1601,2023-11-03 22:07:00,366.07,365.87,366.23,365.87,220261,80636871.0,365.947
1602,2023-11-03 22:08:00,365.87,365.93,365.93,365.68,139046,50856941.0,365.945
1603,2023-11-03 22:09:00,365.94,365.99,366.28,365.94,213348,78135460.0,365.95
1604,2023-11-03 22:10:00,365.99,365.83,366.02,365.78,105762,38688089.0,365.949
1605,2023-11-03 22:11:00,365.83,365.83,365.95,365.76,143351,52434493.0,365.947
1606,2023-11-03 22:12:00,365.84,365.98,366.07,365.82,129633,47441146.0,365.947
1607,2023-11-03 22:13:00,365.98,365.87,366.07,365.75,91973,33649944.0,365.947
1608,2023-11-03 22:14:00,365.87,365.81,365.96,365.81,92145,33710965.0,365.946
1609,2023-11-03 22:15:00,365.81,365.77,366.03,365.73,107649,39382377.0,365.945
1610,2023-11-03 22:16:00,365.8,365.61,365.86,365.38,250918,91711705.0,365.937
1611,2023-11-03 22:17:00,365.61,366.02,366.15,365.47,156076,57090793.0,365.935
1612,2023-11-03 22:18:00,366.01,366.19,366.21,365.93,102062,37368897.0,365.937
1613,2023-11-03 22:19:00,366.19,366.32,366.33,366.18,120061,43986199.0,365.94
1614,2023-11-03 22:20:00,366.31,366.21,366.34,366.13,94015,34442464.0,365.943
1615,2023-11-03 22:21:00,366.21,365.97,366.3,365.85,110911,40597580.0,365.944
1616,2023-11-03 22:22:00,365.96,365.98,365.99,365.76,126291,46206256.0,365.943
1617,2023-11-03 22:23:00,365.99,365.89,366.07,365.85,76522,28004051.0,365.943
1618,2023-11-03 22:24:00,365.89,365.67,365.9,365.6,134923,49338155.0,365.941
1619,2023-11-03 22:25:00,365.67,365.65,365.94,365.62,93974,34368430.0,365.939
1620,2023-11-03 22:26:00,365.65,365.58,365.78,365.55,358780,131253601.0,365.937
1621,2023-11-03 22:27:00,365.56,365.03,365.61,364.98,256942,93851051.0,365.925
1622,2023-11-03 22:28:00,365.03,364.9,365.18,364.78,256935,93806627.0,365.912
1623,2023-11-03 22:29:00,364.9,365.09,365.15,364.9,153459,55997318.0,365.902
1624,2023-11-03 22:30:00,365.09,365.35,365.37,365.04,134243,49005041.0,365.894
1625,2023-11-03 22:31:00,365.35,365.7,365.72,365.26,215123,78617554.0,365.888
1626,2023-11-03 22:32:00,365.69,365.65,365.71,365.54,70919,25926512.0,365.887
1627,2023-11-03 22:33:00,365.65,365.66,365.79,365.5,84160,30766887.0,365.885
1628,2023-11-03 22:34:00,365.66,365.41,365.69,365.25,70443,25744861.0,365.883
1629,2023-11-03 22:35:00,365.41,365.17,365.44,365.05,93158,34006154.0,365.879
1630,2023-11-03 22:36:00,365.17,365.23,365.35,365.11,106811,38998404.0,365.874
1631,2023-11-03 22:37:00,365.23,365.25,365.43,365.1,136420,49826581.0,365.868
1632,2023-11-03 22:38:00,365.25,365.67,365.7,365.21,139325,50925530.0,365.865
1633,2023-11-03 22:39:00,365.68,365.89,365.97,365.65,220346,80588128.0,365.864
1634,2023-11-03 22:40:00,365.89,365.7,365.91,365.67,132549,48485876.0,365.863
1635,2023-11-03 22:41:00,365.7,365.7,365.9,365.63,96767,35392583.0,365.862
1636,2023-11-03 22:42:00,365.72,365.6,365.82,365.54,87841,32115208.0,365.861
1637,2023-11-03 22:43:00,365.6,365.49,365.7,365.4,99349,36314469.0,365.859
1638,2023-11-03 22:44:00,365.54,365.59,365.59,365.32,119009,43478168.0,365.856
1639,2023-11-03 22:45:00,365.59,365.42,365.59,365.33,43735,15977334.0,365.854
1640,2023-11-03 22:46:00,365.42,365.68,365.68,365.3,79009,28867189.0,365.852
1641,2023-11-03 22:47:00,365.68,365.68,365.85,365.62,86500,31629766.0,365.851
1642,2023-11-03 22:48:00,365.7,366.02,366.06,365.7,172620,63182723.0,365.853
1643,2023-11-03 22:49:00,366.0,365.88,366.0,365.82,88857,32512795.0,365.853
1644,2023-11-03 22:50:00,365.88,365.89,365.89,365.75,58598,21434349.0,365.853
1645,2023-11-03 22:51:00,365.89,365.88,365.97,365.81,137041,50144920.0,365.853
1646,2023-11-03 22:52:00,365.88,365.51,365.91,365.48,105237,38478918.0,365.852
1647,2023-11-03 22:53:00,365.53,365.48,365.66,365.41,92316,33736414.0,365.85
1648,2023-11-03 22:54:00,365.48,365.62,365.63,365.46,73797,26970209.0,365.848
1649,2023-11-03 22:55:00,365.6,365.44,365.62,365.23,118023,43114775.0,365.845
1650,2023-11-03 22:56:00,365.47,365.71,365.81,365.44,90036,32907543.0,365.843
1651,2023-11-03 22:57:00,365.71,365.69,365.82,365.67,114956,42037318.0,365.842
1652,2023-11-03 22:58:00,365.68,365.9,365.91,365.61,83884,30679638.0,365.842
1653,2023-11-03 22:59:00,365.88,366.16,366.17,365.87,133190,48751145.0,365.843
1654,2023-11-03 23:00:00,366.16,366.22,366.29,366.05,325651,119189895.0,365.846
1655,2023-11-03 23:01:00,366.25,366.4,366.43,366.21,120550,44158957.0,365.849
1656,2023-11-03 23:02:00,366.4,366.25,366.4,366.1,96389,35305839.0,365.851
1657,2023-11-03 23:03:00,366.25,366.2,366.28,366.08,49135,17995792.0,365.852
1658,2023-11-03 23:04:00,366.2,366.28,366.38,366.11,51603,18904485.0,365.853
1659,2023-11-03 23:05:00,366.28,366.27,366.36,366.18,47412,17368141.0,365.854
1660,2023-11-03 23:06:00,366.27,366.41,366.46,366.2,91968,33713403.0,365.858
1661,2023-11-03 23:07:00,366.4,366.28,366.4,366.25,56161,20583591.0,365.86
1662,2023-11-03 23:08:00,366.29,366.06,366.46,366.05,82404,30189326.0,365.862
1663,2023-11-03 23:09:00,366.06,365.93,366.19,365.9,75986,27819141.0,365.863
1664,2023-11-03 23:10:00,365.93,365.9,365.98,365.8,133227,48745300.0,365.863
1665,2023-11-03 23:11:00,365.9,365.6,365.9,365.59,117359,42919764.0,365.862
1666,2023-11-03 23:12:00,365.6,365.89,365.92,365.57,106971,39117297.0,365.861
1667,2023-11-03 23:13:00,365.91,366.15,366.18,365.9,90426,33104494.0,365.862
1668,2023-11-03 23:14:00,366.15,366.05,366.19,365.92,45110,16513658.0,365.862
1669,2023-11-03 23:15:00,366.05,366.02,366.2,365.98,66636,24393919.0,365.863
1670,2023-11-03 23:16:00,366.02,366.02,366.13,365.92,111513,40815406.0,365.864
1671,2023-11-03 23:17:00,365.94,365.99,366.1,365.93,38245,13997873.0,365.864
1672,2023-11-03 23:18:00,365.99,365.94,366.1,365.9,58775,21516220.0,365.865
1673,2023-11-03 23:19:00,365.94,366.05,366.1,365.88,82123,30061519.0,365.866
1674,2023-11-03 23:20:00,366.05,365.98,366.12,365.96,36822,13479324.0,365.866
1675,2023-11-03 23:21:00,365.98,366.17,366.27,365.98,109365,40047093.0,365.868
1676,2023-11-03 23:22:00,366.17,365.9,366.17,365.85,94348,34528142.0,365.868
1677,2023-11-03 23:23:00,365.9,366.2,366.26,365.89,357373,130779019.0,365.869
1678,2023-11-03 23:24:00,366.2,366.23,366.31,366.12,51833,18986567.0,365.87
